mid,ln_ratio,mapname,approved,sr
3953579,0.0,"Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [nmk feat. Tachibana Kanon, Kanae Yume - Toshoshitsu no Elsa HD LV.9]",4,3.70978
3953580,0.0,"Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [nmk feat. Tachibana Kanon, Kanae Yume - Toshoshitsu no Elsa NM LV.5]",4,2.70982
3953584,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [Omnipotenx - PEACE BREAKER NM LV.7],4,3.13773
3953585,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [Omnipotenx - PEACE BREAKER SHD LV.15],4,6.6405
3953587,0.018068887634105024,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [orangentle - HAELEQUIN HD LV.10],4,4.83058
3953588,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [orangentle - HAELEQUIN NM LV.8],4,3.71124
3953592,0.037985136251032205,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [PLight - Poppin' Shower HD LV.10],4,4.29197
3953594,0.011917659804983749,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [PLight - Poppin' Shower NM LV.7],4,3.34001
3953599,0.011409013120365089,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [Puru - Toki SHD LV.12],4,5.66767
3953601,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [SHIKI - Angelic Layer HD LV.10],4,3.66728
3953605,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [siromaru - Absurd Gaff HD LV.8],4,3.59909
3953606,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [siromaru - Absurd Gaff NM LV.5],4,2.75599
3953608,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [ueotan - Mario Paint (Time Regression Mix for BMS) CT LV.14],4,6.53936
3953611,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [ueotan - Mario Paint (Time Regression Mix for BMS) SHD LV.11],4,4.49896
3953614,0.018234165067178502,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [void - Caelumize NM LV.6],4,3.14535
3953615,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [void - Caelumize SHD LV.14],4,5.99803
3953618,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [void feat. Hiroko - world devoid of you NM LV.7],4,3.10005
3953619,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [void feat. Hiroko - world devoid of you SHD LV.12],4,4.8727
3953620,0.02132701421800948,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [wa. vs ETIA. - Akasagarbha EZ LV.6],4,3.17046
3953621,0.01073345259391771,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [wa. vs ETIA. - Akasagarbha HD LV.12],4,5.42561
3953625,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - FREEDOM DiVE HD LV.8],4,3.61308
3953626,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - FREEDOM DiVE NM LV.4],4,3.0395
3953630,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - Halcyon HD LV.9],4,4.18627
3953631,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - Halcyon NM LV.5],4,2.88184
3953632,0.011235955056179775,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - Halcyon SHD LV.14],4,5.92402
3953635,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - Parousia NM LV.6],4,3.29593
3953636,0.0,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [xi - Parousia SHD LV.13],4,6.26223
3953641,0.01013684744044602,Various Artists - MKTR 10K2S BMS Collection (DealerOfMelons) [LeaF - Calamity Fortune SHD LV.12],4,5.05443
3953646,0.14195804195804196,Chroma - Don't Fight The Music (ML-ysg) [EXPERT],1,3.3955
3953648,0.3870324189526185,Chroma - Don't Fight The Music (ML-ysg) [LUNATIC],1,5.04959
3953649,0.1879432624113475,Chroma - Don't Fight The Music (ML-ysg) [MASTER],1,4.11095
3953679,0.0,Ado - God-ish (guden) [Hana's Hard],1,3.11285
3953704,0.5101659266183688,"DeltaH, Gardens, glasse, Musature, Myntian, Sad Keyboard Guy - Rite of Ascendancy (FLeVI) [Ultimate Evolution  tyrcs' 7K]",1,10.2288
3953813,0.184577522559475,Camellia feat. Nanahira - You Make My Life 1UP (My Angel RangE) [Ppass' Hyper],1,3.78032
3954287,0.5509838998211091,ITZY - Snowy (Slowpoke104) [Hard],1,2.7583
3954288,0.6542269611576542,ITZY - Snowy (Slowpoke104) [Tempestuous Storm],1,3.37659
3955296,0.2736289381563594,Leoneed - Asu no Yozora Shoukaihan (zyletinee) [EXPERT LV.25],1,3.63337
3955346,0.0,Raimukun - Myths Orbis (Ppass) [Trapezium Cluster],1,5.64122
3955349,0.3416792168674699,Camellia feat. Camellia - Ashed Wings (cherrychou) [Fragment],1,6.53425
3955355,0.32637202525497816,void (Mournfinale) feat. Hoshikuma Minami - Testify (Kyousuke-) [Arzenvald's Future],1,4.35035
3955540,0.09601769911504425,WAGAMAMA RAKIA - GR4VITY G4ME (Mirsaaa) [INS4NE  FLOCCULUS],1,3.8333
3955582,0.0,Raimukun - Myths Orbis (Ppass) [Extra],1,4.93735
3955584,0.0,Raimukun - Myths Orbis (Ppass) [Insane],1,4.35901
3956404,0.12398190045248869,BEMANI Sound Team S-C-U vs. L.E.D. - THE DAY OF JUBILATIONS (A M D) [Stelar's Hyper],1,3.00858
3956512,0.6945812807881774,Chinozo x MABODOFU - Shirogane (-mint-) [Platina],1,4.30782
3956682,0.2082670906200318,siromaru + cranky - conflict (shizehao) [SZH + Seiran's Insane],1,4.17284
3957035,0.0,Frums - theyaremanycolors (_Stan) [emirianother],1,5.15885
3957479,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (Cut Ver.) (Guilhermeziat) [Anguish 1.05x (134bpm)],4,5.84712
3957735,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (Cut Ver.) (Guilhermeziat) [Anguish 0.95x (122bpm)],4,5.36847
3957736,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (Cut Ver.) (Guilhermeziat) [Anguish 1.15x (147bpm)],4,6.32699
3957737,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (Cut Ver.) (Guilhermeziat) [Anguish 0.9x (115bpm)],4,5.12903
3957738,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (Cut Ver.) (Guilhermeziat) [Anguish 1.1x (141bpm)],4,6.08585
3957739,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (Cut Ver.) (Guilhermeziat) [Anguish 1.2x (154bpm)],4,6.56854
3957740,0.0054027504911591355,Bring Me The Horizon - Can You Feel My Heart (cut ver.) (Guilhermeziat) [Anguish],4,5.61684
3957773,0.2411630558722919,Hoshimachi Suisei - Starry Jet (chocomilku-) [Hard],1,2.7364
3957784,0.16565860215053763,WAGAMAMA RAKIA - GR4VITY G4ME (Mirsaaa) [EXTR4  GRAVITATION],1,4.58421
3958327,0.25236593059936907,Amatsuki Mashiro (CV Inori Minase) - Searchlight to Tsukiakari (TV Size) (Hidden is fun) [Moonlight],1,3.18798
3958347,0.025274533728429492,DJ Sharpnel - Blue Army (THE BATH) [Azure],1,4.98806
3958724,0.48717948717948717,Chime & The Wind Elementals - Constellate (ZirconEscalus) [through time and space...],1,4.8817
3958945,0.20085166784953867,Sawano Hiroyuki feat. mizuki - TuNGSTeN (Drum-Hitnormal) [4K Problem Child],1,2.82661
3959300,0.1526479750778816,ATEEZ - WONDERLAND (Cut Ver.) (Ilham) [JooF's Hard],1,2.77735
3959301,0.17925591882750846,ATEEZ - WONDERLAND (Cut Ver.) (Ilham) [NEW WORLD],1,3.48712
3959421,0.2949989876493217,Kobaryo - Invisible Frenzy (Camellia's 593 Insanely Fluctuated Remix) (gzdongsheng) [Infinite Domination],1,7.12727
3959716,0.298110566829951,Leoneed - Asu no Yozora Shoukaihan (zyletinee) [HARD LV.17],1,3.01993
3959877,0.0011808367071524967,Gram - ARCADIA (paulkappa) [UTOPIA],1,6.48406
3959929,0.046546546546546545,BEMANI Sound Team S-C-U vs. L.E.D. - THE DAY OF JUBILATIONS (A M D) [Poke's Another],1,3.72793
3960591,0.6298438403701562,NIWASHI - Sapphire On Fire ([WP]Danitskin) [elexire's Gem],1,4.52276
3961320,0.24455375966268447,Laur - Rebuff (Alptraum) [Hyper],1,3.33417
3961321,0.3557312252964427,Laur - Rebuff (Alptraum) [Another],1,4.37817
3961335,0.06035437430786268,WAGAMAMA RAKIA - GR4VITY G4ME (Mirsaaa) [Bluu's H4RD  EQUINOX],1,2.93705
3961409,0.4122257053291536,Oishi Masayoshi - Gift (TV Size) (Syrion-) [Hard],1,2.57236
3961563,0.167,Camellia feat. Nanahira - You Make My Life 1UP (My Angel RangE) [Hard],1,2.80469
3961686,0.3969465648854962,BlackY - ARTEMiS (PORTTAYER) [LUNARiA],1,5.0633
3962151,0.27519818799546997,SisterS - Umarun Taisou (TV size) (Sillot) [NeNeNe],1,3.44445
3962477,0.5357607282184655,Oishi Masayoshi - Gift (TV Size) (Syrion-) [Tenshi],1,3.25914
3962606,0.6660816147433085,MORE MORE JUMP! x KAITO - Worldwide Wander (Hytex) [Merry Christmas!],1,3.70103
3963916,0.6159362549800796,SEULGI - 28 Reasons (fvrex) [Forbidden],1,3.08142
3965003,0.013980480084410446,xi - Ascension to Heaven (Roasted Chicken) [The Empyrean],1,5.13447
3965005,0.021798365122615803,xi - Ascension to Heaven (Roasted Chicken) [Fourth Sphere Sol],1,3.45195
3965006,0.01849677040516735,xi - Ascension to Heaven (Roasted Chicken) [Eighth Sphere Stellae Fixae],1,4.56502
3965173,0.041385797146888226,"Demetori - Koyoi wa Hyouitsu na Egoist ~ Ego, Schizoid, Beat. (Albania Illya) [Mischance Scatter]",1,4.55901
3965222,0.08096192384769539,cYsmix - Tear Rain feat. Emmy (H4chyk0) [Hard],1,3.00717
3965223,0.07965451055662189,cYsmix - Tear Rain feat. Emmy (H4chyk0) [Lunatic],1,3.98905
3966004,0.10549558390578999,Closure in Moscow - Neoprene Byzantine (Biosphere) [Pink Lemonade],1,3.70016
3966195,0.5438529299119111,Laur - Rebuff (Alptraum) [Ungracious...],1,5.99212
3966509,0.02312673450508788,NIWASHI - Sapphire On Fire ([WP]Danitskin) [Advanced],1,2.78909
3966750,0.0,MIMI vs. Leah Kate - 10 Things I Hate About Ai no Sukima (MocaLoca) [1 - I hate the fact that I made myself map this],1,4.39921
3966853,0.30669470732562215,Riverside - Gensou no Ruminaria (Xzzj) [Just believe in the future...],1,4.19682
3966873,0.046153846153846156,seatrus - PHOTON BLAXT (Shima Rin) [EXHAUST],1,3.27513
3967148,0.07952132792897124,Nstryder - A Miserable Pile Of Secrets (The Impaler II) (Kurchito) [Secrecy],1,5.3828
3967378,0.21638655462184875,lapix - Amazing Mirage (RiP46) [Fawcro's Hard],1,2.7693
3967577,0.38160535117056854,"Pecorine (CV M.A.O), Kokkoro (CV Itou Miku), Karyl (CV Tachibana Rika) - Connecting Happy!! (secXcscX) [with our]",1,4.27538
3967632,0.3816689466484268,Hanatan - Arc-en-Ciel (TV Size) (Dellvangel) [Rainbow],1,3.10945
3967659,0.07659574468085106,cYsmix - Tear Rain feat. Emmy (H4chyk0) [Maze of Love],1,4.84243
3967704,0.007964601769911504,Takayan - i hate happy people (Saugage) [hard],1,2.88093
3967912,0.44537815126050423,Akatsuki Records - HANIPAGANDA (DannyPX) [Circle of Clay],1,4.31254
3967913,0.419583967529173,Akatsuki Records - HANIPAGANDA (DannyPX) [Hard],1,3.26588
3968090,0.34968496849684966,Hiiragi Mayuki (CV Ogura Yui)  Hagino Chiaki (CV Toujou Hisako) - Shiawase Iro (Hidden is fun) [The color of happiness must be orange],1,2.89183
3968110,0.24253075571177504,Hanatan - Arc-en-ciel (TV Size) (Dellvangel) [Hard],1,2.52458
3968336,0.2998289698723852,Camellia - GHOST VS. GHOUL Mashup (Kim_GodSSI) [Apparition],1,9.6656
3968476,0.6871961102106969,uno feat. Chiyoko (IOSYS) - disco KAWAii (ByeForNow) [ADVANCED],1,2.65981
3968778,0.33858024691358024,t+pazolite - You are the Miserable (Laur Remix) (Catzu) [Disconsolate],1,4.78026
3969162,0.20428134556574923,TheFatRat - MAYDAY (feat. Laura Brehm) ([ deleted ]) [Calling Out Mayday],1,2.9376
3969191,0.12694877505567928,XG_-_Whiplash_feat._josh_pan_sakuraburst_Remix_Chandelure_dragos_trauma,1,4.88962
3969283,0.22009907997169142,Angelic Buster - Star Bubble (Aruel) [Hard Lucid],1,3.3575
3969437,0.6057740169238427,YOUNHA - Event Horizon (Hytex) [Beyond the Point of No Return],1,2.87881
3969488,0.023293172690763052,MisomyL - Mukishitsu Sekai ni Irodori o ([Ping]) [Damaree's Hyper],1,3.76516
3969502,0.08205590622182146,CHiCO with HoneyWorks meets mafumafu - Bibitto Love (TV Size) (FerdiXIA-) [Affection],1,3.89193
3969699,0.00254323499491353,44teru-k remixed wa. - Isetsu Higanbana Daiichi - Gensho no Amaryllis - (by-ad) [Lily],1,5.7225
3970175,0.31200980392156863,Strawberry Girls - First Kiss (elexire) [Tasmanian Glow],1,4.91013
3970285,1.0,Hinatabi Bitter Sweets - Hana no Yakusoku (SurfChu85) [a promise fulfilled],1,2.69811
3970299,0.23383768913342504,seatrus + Metalliz - Bu++erfly EffecT (Blocko) [Blocko + Jinjin's Enchan+menT],1,6.45823
3970396,0.4471624266144814,Hizuki Miu - Toki Raki Meki (Cut Ver.) (lovely_hyahya) [Little Snow],1,3.66618
3970879,0.0,HyuN - Grin ([GB]Sanae) [Dream of Piano],1,6.01549
3971486,0.0947054436987323,JAKAZiD - Take Me Higher (Biosphere) [Another],1,4.35108
3971487,0.11471408647140864,JAKAZiD - Take Me Higher (Biosphere) [Ultra],1,4.82353
3971763,0.4036095159967186,Aitsuki Nakuru - happy palette (Muse Dash) [Daisuki!],1,4.42807
3971896,0.0,HyuN - Grin ([GB]Sanae) [CS' Extra],1,5.22596
3971897,0.0,HyuN - Grin ([GB]Sanae) [Yyotta's Hard],1,3.0655
3971898,0.0046641791044776115,HyuN - Grin ([GB]Sanae) [Hikari's Insane],1,4.3697
3972008,0.34850455136540964,Kry.exe feat. Ice - Last Wish ([GB]ReMILia) [Unfulfilled Wish],1,7.13567
3972153,0.09476309226932668,Ardolf - Lycanthrope (Ucitysm) [Hard],1,2.82115
3972155,0.041383989145183174,Ardolf - Lycanthrope (Ucitysm) [Insane],1,3.48775
3972157,0.021179164281625643,Ardolf - Lycanthrope (Ucitysm) [Hytex's Livid],1,4.18635
3972205,0.09471094710947109,CHiCO with HoneyWorks meets mafumafu - Bibitto Love (TV Size) (FerdiXIA-) [Hard],1,2.84796
3973406,0.1880409126671912,Nothing But Requiem feat. Aikapin & Chiyoko - Horizon blue (cai_ji_ccc) [Su8's Ultra],1,3.2154
3973445,0.3941176470588235,HOYO-MiX - Graceful Dexterity (Cut Ver.) (Damaree) [Hard],1,2.93258
3975158,0.15952732644017725,Nakanoke no Itsutsugo - Gotoubun no Katachi (TV Size) (Savageeeee) [Bluu's Hard],1,2.70255
3975159,0.16829268292682928,Nakanoke no Itsutsugo - Gotoubun no Katachi (TV Size) (Savageeeee) [Confession],1,3.21816
3975342,0.05027322404371585,seatrus - PHOTON BLAXT (Shima Rin) [ADVANCED],1,2.59623
3976253,0.6701702273506226,Ludicin - Fallen Symphony (riunosk) [Incomprehensible Musicality],1,8.44573
3976365,0.4982497082847141,Unicorn - Utopia (Ilham) [Shout out loud],1,3.34215
3976512,0.2570036540803898,SID - Ranbu no Melody (TV Size) (keksikosu) [Yui's Hard],1,3.2005
3976513,0.222007722007722,SID - Ranbu no Melody (TV Size) (keksikosu) [Dead Ichigo],1,4.12243
3977075,0.2897609914429035,technoplanet - Fly Like You [Long Version] (Roasted Chicken) [Until the day my wish comes true],1,5.45878
3977394,0.017158544955387784,Kaori Aihara - FAMIRES WARS (MarioUniverseZ) [Hard],1,3.14597
3977435,0.0,hugepulse - Quark no Umi o Oyoide (MapleSyrup-) [Creation],4,5.10472
3977760,0.015283842794759825,Mestre3224 - Caramelo da desgraca (Niko_Plays) [Extra],1,4.53249
3978559,0.015746421267893662,Wolpis Kater - Oxalis (Foco_) [Oxalidaceae],1,5.18258
3978606,0.039337474120082816,Mestre3224 - Caramelo da desgraca (Niko_Plays) [hexe's Hard],1,2.81757
3979099,0.283203125,"Maho (CV Uchida Maaya), Kaori (CV Takamori Natsumi) - PeacefulChanpuru (Hidden is fun) [Insane]",1,3.14425
3979407,0.0,hugepulse - Quark no Umi o Oyoide (MapleSyrup-) [Creation 1.05x],4,5.32511
3979408,0.0,hugepulse - Quark no Umi o Oyoide (MapleSyrup-) [Creation 1.15x],4,5.76327
3979409,0.0,hugepulse - Quark no Umi o Oyoide (MapleSyrup-) [Creation 1.1x],4,5.54321
3979410,0.0,hugepulse - Quark no Umi o Oyoide (MapleSyrup-) [Creation 1.2x],4,5.98264
3979542,0.4657615112160567,Nothing But Requiem feat. Aikapin & Chiyoko - Horizon blue (cai_ji_ccc) [Blue Android],1,4.73193
3980140,0.17210682492581603,Camellia - We Could Get More Machinegun Psystyle! (And More Genre Switches) (Remuring) [Relentless],1,7.46273
3980252,0.00010118385105737125,Parannoul - White Ceiling (hna) [Glide],1,4.96617
3980774,0.0,Sad Keyboard Guy & Gardens - NekovhParavh (Trance Edit) (Asherz007) [ms2k's ParavhDisevh],1,6.22914
3980798,0.0,Etherwood - Fall Awake (-Sparky-) [Lucid Dreaming],1,3.33186
3980984,0.4330941325453778,Ooguni Kanon - Kouen no Lateral Arc (baigu678) [LUNATIC],1,6.73929
3981210,0.24984615384615386,Massive New Krew - Kill 'Em All (Fawcro) [Gray Hard],1,3.099
3981363,0.24790151091214327,Camellia - THE MUZZLE FACING (Long muzzled version) (ByeForNow) [Spectre],1,4.89183
3981657,0.19295558958652373,Kijibato - wWWW feat. Hoshimiya Toto (DenYi) [4K  Ayase's Hard],1,3.07355
3981658,0.43015521064301554,Kijibato - wWWW feat. Hoshimiya Toto (DenYi) [7k  Say Bye~],1,5.812
3981926,0.41229656419529837,Shiina Mahiru (CV Iwami Manaka) - Chiisana Koi no Uta (TV Size) (Drum-Hitnormal) [DenYi's Homemade Food],1,2.54023
3982083,0.9410456062291435,NILFRUITS - Shama (inabakumori Remix) (Crisper) [Bubba's Temptation],1,3.9249
3982085,0.39213197969543145,NILFRUITS - Shama (inabakumori Remix) (Crisper) [Hard],1,3.00479
3982294,0.2732506643046944,t+pazolite - Contrapasso -purgatorio- (Antipole) [Divine Retribution],1,5.62721
3982473,0.0,Grailknights - Pumping Iron Power (feat. Joakim Broden from Sabaton) (MadBricktree) [Extra],1,6.90153
3982474,0.0,Grailknights - Pumping Iron Power (feat. Joakim Broden from Sabaton) (MadBricktree) [Muscular],1,7.30309
3982724,0.0,MIMI vs. Leah Kate - 10 Things I Hate About Ai no Sukima (MocaLoca) [3 - You still got Hard mommy issues],1,2.86455
3983100,0.38647227533460804,Camellia - MEGANTO METEOR (Veridore) [Once like a meteor],1,5.64089
3983394,0.11700064641241112,siromaru + cranky - conflict (shizehao) [Sanae's Hard],1,3.19835
3983450,0.0,Juggernaut. - Distorted Heavens (Polarin) [Hyper],1,3.44841
3984253,0.0,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Rave Cyanide & Lunatic Sounds - Lost in the nowhere [15]],4,5.18899
3985027,0.277504105090312,"Kagura Nana - Kodou (TV Size) (_Rokii) [She had died, but still in your Heart  7K]",1,3.14494
3985060,0.363080684596577,Camellia - Labyrinth in Kowloon Walled World (AelSan) [Magnificent],1,5.5878
3986247,0.35694050991501414,Unicorn - Utopia (Ilham) [Bluu's Hard],1,2.61702
3986399,0.24061696658097687,jyA-Me - White Sweet Love feat. CLIFF EDGE (by-ad) [4K Your Love is Forever on my Heart],1,2.7945
3986581,0.6258461538461538,Ardolf - Eternally Onward (Ucitysm) [Until the end of time],1,5.14868
3986582,0.25551782682512736,Ardolf - Eternally Onward (Ucitysm) [Hytex's Future],1,3.29723
3986584,0.3205282112845138,Ardolf - Eternally Onward (Ucitysm) [Present],1,2.61578
3986995,0.08759124087591241,Skan & El Speaker - Hustler (feat. Highdiwaan) (Xingyue) [1.2x],4,7.83166
3986997,0.08759124087591241,Skan & El Speaker - Hustler (feat. Highdiwaan) (Xingyue) [1.3x],4,8.34703
3986998,0.08759124087591241,Skan & El Speaker - Hustler (feat. Highdiwaan) (Xingyue) [1.05x],4,6.96362
3986999,0.08759124087591241,Skan & El Speaker - Hustler (feat. Highdiwaan) (Xingyue) [1.25x],4,8.07818
3987000,0.08759124087591241,Skan & El Speaker - Hustler (feat. Highdiwaan) (Xingyue) [1.15x],4,7.53331
3987097,0.0,Sound piercer Espitz - Mirage Fragrance (Live Band Extended) (taba2) [Scent+],1,6.39663
3987442,0.5374271627073062,Tiny Moving Parts - Warm Hand Splash (Crisper) [Taken Away],1,3.91557
3987692,0.0912621359223301,Camellia - tanasinn (JahsehOnMyWrist) [DORAEMON],1,6.5214
3987693,0.08372383630115589,Camellia - tanasinn (JahsehOnMyWrist) [EXPERT],1,5.77064
3987695,0.06909361069836553,Camellia - tanasinn (JahsehOnMyWrist) [INSANE],1,4.63041
3987696,0.042801556420233464,Camellia - tanasinn (JahsehOnMyWrist) [hard],1,3.23535
3987711,0.2007361963190184,Camellia feat. Nanahira - finorza (DenYi) [Nicknem's Extra],1,5.61259
3987712,0.28723809523809524,Camellia feat. Nanahira - finorza (DenYi) [GungunK's Hard],1,3.56873
3987713,0.19759556103575832,Camellia feat. Nanahira - finorza (DenYi) [MARE's Insane],1,4.44379
3987715,0.45198857393979347,Camellia feat. Nanahira - finorza (DenYi) [The End],1,6.89062
3987843,0.2735969387755102,Nothing But Requiem feat. Aikapin & Chiyoko - Horizon blue (cai_ji_ccc) [Master],1,4.05829
3988424,0.05054696341003395,DECO27 - First Storm feat. Hatsune Miku (Chrisse) [Unwavering Faith],1,4.05507
3988496,0.16235129461161651,Yooh - Shanghai Kouchakan ~ Chinese Tea Orchid Remix (Noch Einen) [EXHAUST],1,3.97188
3988530,0.09014321819713564,Block B - HER (Chandelure) [MASTERPIECE],1,4.40156
3988545,0.06674831598285365,Block B - HER (Chandelure) [Hard],1,3.01728
3988546,0.055992141453831044,Block B - HER (Chandelure) [Insane],1,3.80306
3988761,0.12309644670050761,ChouCho - Yasashisa no Riyuu (TV Size) (homwu) [Curious],1,3.16013
3989031,0.6175413371675054,Strawberry Girls - Simon Vandetta (Crisper) [Dreamer],1,4.59464
3989134,0.377170582226762,Camellia - Zhuzhzhalka76 (Dubstek) [UVB-76],1,5.32096
3989696,0.6220565149136578,Kikuo - Searching for your love (-Ming-) [Wandering],1,5.96721
3991015,0.24904214559386972,Kagura Nana - Kodou (TV Size) (_Rokii) [DH's Hard  4K],1,2.66409
3991263,0.4891329215282544,BlackY fused with WAiKURO - Alea jacta est! (Long Version) (Xinhong1003) [FiNALE DUEL!!!],1,4.72731
3991384,0.3084495488105004,Lime - Chronicle (Xinhong1003) [Beyond],1,6.14036
3991385,0.2878297084683017,Lime - Chronicle (Xinhong1003) [Future],1,4.91847
3991386,0.24008810572687225,Lime - Chronicle (Xinhong1003) [Past],1,3.24862
3991554,0.053852526926263466,Yooh - Shanghai Kouchakan ~ Chinese Tea Orchid Remix (Noch Einen) [Treinen's ADVANCED],1,3.4811
3992097,0.3567154255319149,Ouse Akira - Sacrifice (Antipole) [Nothing's gonna change with you in the world],1,4.7307
3992501,0.0,SOUND HOLIC Vs. dj TAKA feat. YURiCa - TIEFSEE (BKwind) [Abyss],1,6.87244
3992558,0.4119530416221985,Camellia - chrono diver -fragment- (Camellia's crossroads of chrono remix) (Nicknem_) [Time's Torsion],1,5.71699
3992756,0.40115115115115113,Team Grimoire vs. Laur - Grievous Lady -nothing is but what is not- (cherrychou) [Nihility],1,6.16214
3992805,0.4681159420289855,Ardolf - Eternally Onward (Ucitysm) [Hytex's Beyond],1,4.21989
3993089,0.09353348729792148,Mestre3224 - Caramelo da desgraca (Niko_Plays) [Vincus' Another],1,4.22845
3993408,0.3493679775280899,Matsushita - Raspberry Cube (Murumoo) [Taste My Love],1,4.63917
3994058,0.31529411764705884,PassCode - Ray (Antipole) [What can I do in this brand new world],1,4.46606
3994580,0.23893805309734514,BlackY - ARTEMiS (PORTTAYER) [V1do's INFERNO],1,4.54492
3995196,0.9285928592859286,youman feat. GUMI - Weenywalker (-mint-) [Predetermination],1,6.65592
3995603,0.0,SOUND HOLIC Vs. dj TAKA feat. YURiCa - TIEFSEE (BKwind) [liaoxingyao's Black Another],1,5.41946
3995670,0.19258809234507898,Kurokotei - Nonbinarity (Cut Ver.) (_Deafen) [taimuizumane],1,5.41671
3995671,0.05005213764337852,Kurokotei - Nonbinarity (Cut Ver.) (_Deafen) [hard],1,3.1488
3995990,0.4852809991079393,MYTH & ROID - STYX HELIX (TV Size) (Sm7sh) [ReStart],1,4.32731
3996150,0.0,Plum - Maelstrom (Shiro_122) [4k Plin],1,4.00031
3996450,0.10030864197530864,Ooguni Kanon - Kouen no Lateral Arc (baigu678) [ADVANCED],1,3.42852
3996474,0.0,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [-45 - G e n g a o z o (Delay Ver.) [tyrcs' 16]],4,4.99324
3996475,0.2559852670349908,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [ak+q - Axium Crisis [13]],4,4.82724
3996476,0.06364701288559156,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Alice Schach and the Magic Orchestra - FEHLT [Arkman Collab 15]],4,5.2199
3996477,0.0,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [antiPLUR -  Speed of Link [16]],4,4.95042
3996478,0.0,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Beek - Oh Delia [Anson_98's 16]],4,5.32412
3996479,0.31874145006839943,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [DJ Okawari - Flower Dance [12]],4,3.76502
3996480,0.0,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Faylan - Blood Teller [16]],4,5.38461
3996481,0.32275449101796405,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Faylan - Dead END (TV Size) [15]],4,7.79125
3996484,0.0,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Halozy - Deconstruction Star [15]],4,4.90766
3996485,0.03456892961266139,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Hatsuki Yura - Black Princess [14]],4,5.16868
3996486,0.6679920477137177,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Hatsuki Yura - Koisuru Marionette [14]],4,4.41319
3996487,0.4599640933572711,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Hatsuki Yura - Onyx Veil -Boukyaku no Yami- [16]],4,5.87099
3996488,0.15512965050732808,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Hatsuki Yura - Shoujo to Ougonryuu no Monogatari [16]],4,5.35751
3996489,0.3687845303867403,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Hatsuki Yura - Snow Veil -Shoujo to Kemono no Mori- [14]],4,5.03038
3996490,0.6495687698592828,Various Artists - _IceRain's 6K Advanced Collection (_IceRain) [Hatsuki Yura - The Clockwork Rose -Tokei Shikake no Bara Shoujo- [15]],4,4.65092
